GERMANY;Bundesliga 2020 - Herren Ü30;BUNDESLIGA;M30;31.12.2020;;;PoolC;Gold;3;Unisport Köln;Tennisclub TC 71 Weyhe e.V.;Gutiérrez Soria;Ignacio;Winkelmann;Florian;Jürgens;Yessa;Napieray;Jan;2;3;6;6;2;3;6
GERMANY;Bundesliga 2020 - Herren Ü30;BUNDESLIGA;M30;31.12.2020;;;PoolC;Gold;3;Unisport Köln;Tennisclub TC 71 Weyhe e.V.;Bertram;Matthias;Goth;Tobias;Lange;Daniel;Wichmann;Kristian;2;6;4;6;0;;
GERMANY;Bundesliga 2020 - Herren Ü30;BUNDESLIGA;M30;31.12.2020;;;PoolC;Gold;3;Unisport Köln;Tennisverein Espelkamp e.V.;Bierschel;Ingo;Thavisin;Ben;Hildebrand;Gunnar;Karwasz;Philipp;2;6;7;3;6;;
GERMANY;Bundesliga 2020 - Herren Ü30;BUNDESLIGA;M30;31.12.2020;;;PoolC;Gold;3;Unisport Köln;Tennisverein Espelkamp e.V.;Gutiérrez Soria;Ignacio;Goth;Tobias;Brandhorst;Jan Peter;Sannwaldt;Alexander-Douglas;2;6;1;6;3;;
GERMANY;Bundesliga 2020 - Herren Ü30;BUNDESLIGA;M30;31.12.2020;;;PoolC;Gold;3;Unisport Köln;Tennisverein Espelkamp e.V.;Friedrichs;André;Kranz;Simon;Wolter;Tobias;Clauß;Wanja;2;3;6;0;6;;
GERMANY;Bundesliga 2020 - Herren Ü30;BUNDESLIGA;M30;31.12.2020;;;PoolC;Gold;3;Tennisverein Espelkamp e.V.;Tennisclub TC 71 Weyhe e.V.;Hildebrand;Gunnar;Karwasz;Phillip;Bosselmann;Lars;Daum;Malte;2;7;6;3;6;6;3
GERMANY;Bundesliga 2020 - Herren Ü30;BUNDESLIGA;M30;31.12.2020;;;PoolC;Gold;3;Tennisverein Espelkamp e.V.;Tennisclub TC 71 Weyhe e.V.;Löhbrink;Tobias;Clauß;Wanja;Jürgens;Yessa;Napieray;Jan;2;5;7;2;6;;
GERMANY;Bundesliga 2020 - Herren Ü30;BUNDESLIGA;M30;31.12.2020;;;PoolC;Gold;3;Tennisverein Espelkamp e.V.;Tennisclub TC 71 Weyhe e.V.;Wolter;Tobias;Kaup;Frederik;Lange;Daniel;Wichmann;Kristian;2;7;6;6;2;;

GERMANY;Bundesliga 2020 - Herren Ü30;BUNDESLIGA;M30;31.12.2020;;;PoolD;Gold;4;Condor Padel;GreenTEC Campus GmbH;Holzmüller;André;Matthes;Ole;Duggan;Stuart;Carstensen;Roloff;2;6;2;6;0;;
GERMANY;Bundesliga 2020 - Herren Ü30;BUNDESLIGA;M30;31.12.2020;;;PoolD;Gold;4;Condor Padel;GreenTEC Campus GmbH;Nickel;Thomas;Neidhardt;Tim;Gummelt;Sven;Paulsen;Arne;2;6;0;6;0;;
GERMANY;Bundesliga 2020 - Herren Ü30;BUNDESLIGA;M30;31.12.2020;;;PoolD;Gold;4;Condor Padel;GreenTEC Campus GmbH;González-Pinto;Diego;Digel;Nils;El Yahioui;Mimoun;Jensen;Marten;2;6;2;6;1;;
GERMANY;Bundesliga 2020 - Herren Ü30;BUNDESLIGA;M30;31.12.2020;;;PoolD;Gold;4;Füchse Berlin Reinickendorf e.V.;Hallescher Tennisclub Peißnitz e.V.;Pecoraro;Gudio;Seelmann;Samuel Felipe;Jentsch;Oliver;Müller;Tobias;2;6;2;6;1;;
GERMANY;Bundesliga 2020 - Herren Ü30;BUNDESLIGA;M30;31.12.2020;;;PoolD;Gold;4;Füchse Berlin Reinickendorf e.V.;Hallescher Tennisclub Peißnitz e.V.;Luraschi;Pedro;González Serrano;Francisco;Eichentopf;Conrad;Beinroth;Thomas;2;7;5;6;3;;
GERMANY;Bundesliga 2020 - Herren Ü30;BUNDESLIGA;M30;31.12.2020;;;PoolD;Gold;4;Füchse Berlin Reinickendorf e.V.;Hallescher Tennisclub Peißnitz e.V.;Orloff;Rune;Sell;Christopher;Gattner;Markus;Darmochwal;Hannes;2;6;2;6;4;;
GERMANY;Bundesliga 2020 - Herren Ü30;BUNDESLIGA;M30;31.12.2020;;;PoolD;Gold;4;Condor Padel;Füchse Berlin Reinickendorf e.V.;Richter;Felix;Holzmüller;André;Luraschi;Pedro;Papa;Mauro Hernán;2;6;1;6;2;;
GERMANY;Bundesliga 2020 - Herren Ü30;BUNDESLIGA;M30;31.12.2020;;;PoolD;Gold;4;Condor Padel;Füchse Berlin Reinickendorf e.V.;Digel;Nils;Neidhardt;Tim;Pecoraro;Guido;Seelmann;Samuel Felipe;2;6;0;4;6;6;3
GERMANY;Bundesliga 2020 - Herren Ü30;BUNDESLIGA;M30;31.12.2020;;;PoolD;Gold;4;Condor Padel;Füchse Berlin Reinickendorf e.V.;Oest;Sven;Matthes;Ole;Orloff;Rune;Sell;Christopher;2;3;6;6;4;7;6
GERMANY;Bundesliga 2020 - Herren Ü30;BUNDESLIGA;M30;31.12.2020;;;PoolD;Gold;4;GreenTEC Campus GmbH;Hallescher Tennisclub Peißnitz e.V.;Gummelt;Sven;Carstensen;Roloff;Müller;Tobias;Bornschein;Martin;2;2;6;3;6;;
GERMANY;Bundesliga 2020 - Herren Ü30;BUNDESLIGA;M30;31.12.2020;;;PoolD;Gold;4;GreenTEC Campus GmbH;Hallescher Tennisclub Peißnitz e.V.;Jensen;Ralf;Nielsen;Magnus;Eichentopf;Conrad;Beinroth;Thomas;2;0;6;2;6;;
GERMANY;Bundesliga 2020 - Herren Ü30;BUNDESLIGA;M30;31.12.2020;;;PoolD;Gold;4;GreenTEC Campus GmbH;Hallescher Tennisclub Peißnitz e.V.;Carstend;Patrick;Corino;Carsten Tobias;Gattner;Markus;Jentsch;Oliver;2;0;6;0;6;;
GERMANY;Bundesliga 2020 - Herren Ü30;BUNDESLIGA;M30;31.12.2020;;;PoolD;Gold;4;Condor Padel;Hallescher Tennisclub Peißnitz e.V.;Richter;Felix;Holzmüller;André;Bornschein;Martin;Darmochwal;Hannes;2;6;1;6;2;;
GERMANY;Bundesliga 2020 - Herren Ü30;BUNDESLIGA;M30;31.12.2020;;;PoolD;Gold;4;Condor Padel;Hallescher Tennisclub Peißnitz e.V.;González-Pinto;Diego;Digel;Nils;Müller;Tobias;Gattner;Markus;2;6;1;6;2;;
GERMANY;Bundesliga 2020 - Herren Ü30;BUNDESLIGA;M30;31.12.2020;;;PoolD;Gold;4;Condor Padel;Hallescher Tennisclub Peißnitz e.V.;Oest;Sven;Matthes;Ole;Walther;Jens-Uwe;Beinroth;Thomas;2;7;6;6;1;;
GERMANY;Bundesliga 2020 - Herren Ü30;BUNDESLIGA;M30;31.12.2020;;;PoolD;Gold;4;GreenTEC Campus GmbH;Füchse Berlin Reinickendorf e.V.;Jensen;Marten;El Yahioui;Mimoun;Luraschi;Pedro;Seelmann;Samuel Felipe;2;1;6;3;6;;
GERMANY;Bundesliga 2020 - Herren Ü30;BUNDESLIGA;M30;31.12.2020;;;PoolD;Gold;4;GreenTEC Campus GmbH;Füchse Berlin Reinickendorf e.V.;Jensen;Ralf;Nielsen;Magnus;Papa;Mauro Hernán;Pecoraro;Guido;2;0;6;0;6;;
GERMANY;Bundesliga 2020 - Herren Ü30;BUNDESLIGA;M30;31.12.2020;;;PoolD;Gold;4;GreenTEC Campus GmbH;Füchse Berlin Reinickendorf e.V.;Duggan;Stuart;Paulsen;Arne;González Serrano;Francisco;Sell;Christopher;2;6;7;3;6;;
